Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
70-instance-34, 70, 31, 0.024,0.999,0.056,61,1,0,0.129032,0,
70-instance-35, 70, 35, 0.025,0.875,0.047,52,1,0,0.285714,0,
70-instance-36, 70, 36, 0.02,1.207,0.053,59,1,0,0.166667,0,
70-instance-37, 70, 37, 0.034,1.399,0.066,57,1,0,0.135135,0,
70-instance-38, 70, 29, 0.034,1.353,0.069,56,1,0,0.413793,0,
70-instance-39, 70, 34, 0.021,1.057,0.072,51,1,0,0.205882,0,
70-instance-40, 70, 10, 0.017,0.968,0.04,64,1,0,0.4,0,
70-instance-41, 70, 19, 0.025,1.407,0.075,58,1,0,0.578947,0,
70-instance-42, 70, 20, 0.023,0.981,0.06,58,1,0,0.5,0,
70-instance-43, 70, 30, 0.029,1.279,0.073,55,1,0,0.2,0,
70-instance-44, 70, 35, 0.038,1.229,0.084,47,1,0,0.2,0,
70-instance-45, 70, 38, 0.029,1.142,0.066,48,1,0,0.315789,0,
70-instance-46, 70, 30, 0.03,1.177,0.076,49,1,0,0.533333,0,
70-instance-47, 70, 31, 0.034,1.368,0.085,53,1,0,0.193548,0,
70-instance-48, 70, 17, 0.017,0.687,0.033,60,1,0,0.352941,0,
70-instance-49, 70, 31, 0.029,0.975,0.076,50,1,0,0.290323,0,
70-instance-50, 70, 32, 0.033,1.244,0.092,46,1,0,0.40625,0,
