Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_25_0.05_3, 25, 20, 0.561,15.778,0.622,51,12,0.512988,0.519907,0.359764,6.01768,7.7,1,
TT_25_0.05_4, 25, 21, 0.161,10.6,0.462,51,6,0.503662,0.52381,0.292621,7.7848,8.85714,1,
TT_25_0.05_5, 25, 17, 0.096,6.415,0.238,51,7,0.451796,0.5,0.202222,4.75863,6.11765,0.786286,
TT_25_0.05_6, 25, 21, 0.155,8.992,0.338,51,4,0.434711,0.5,0.186774,5.53428,9.19048,0.373548,
TT_25_0.05_7, 25, 22, 0.437,17.047,0.553,51,16,0.51731,0.519931,0.492344,6.48525,8.27273,1,
TT_25_0.05_8, 25, 19, 0.125,8.834,0.537,51,11,0.498451,0.506183,0.325862,5.73169,7.31579,1,
TT_25_0.05_9, 25, 18, 0.218,10.489,0.39,51,6,0.483883,0.5,0.263913,6.25457,8.38889,1,
TT_25_0.05_10, 25, 20, 0.881,12.951,0.488,51,14,0.512439,0.514704,0.478462,7.56559,10.45,1,
TT_25_0.05_11, 25, 22, 0.123,8.383,0.303,51,7,0.458717,0.5,0.217614,4.2719,5.40909,1,
TT_25_0.05_12, 25, 20, 0.122,6.723,0.272,51,7,0.48011,0.5,0.289556,3.66873,4.6,0.306667,
TT_25_0.05_13, 25, 17, 0.355,9.873,0.559,51,13,0.499988,0.5,0.494074,6.83455,8.52941,1,
TT_25_0.05_14, 25, 21, 0.528,14.499,0.574,51,10,0.529518,0.540586,0.437384,4.89074,6.71429,1,
TT_25_0.05_15, 25, 22, 0.475,18.78,0.721,51,13,0.499123,0.5,0.451622,5.7488,6.68182,0.91875,
TT_25_0.05_16, 25, 21, 0.937,10.862,0.396,51,15,0.499951,0.5,0.487742,5.14928,9,0.487742,
TT_25_0.05_17, 25, 18, 0.098,6.332,0.19,51,5,0.480338,0.5,0.280587,5.35372,6,1,
TT_25_0.05_18, 25, 21, 0.367,20.44,1.395,51,10,0.513053,0.531757,0.318184,5.1413,6.28571,1,
TT_25_0.05_19, 25, 21, 0.182,9.754,0.401,51,8,0.484584,0.5,0.343226,6.2543,6.66667,1,
TT_25_0.05_20, 25, 20, 0.115,6.839,0.237,51,6,0.49053,0.5,0.328748,4.83083,6.45,0.357058,
TT_25_0.05_21, 25, 18, 0.146,7.155,0.313,51,12,0.499039,0.5,0.438438,7.79075,8.94444,1,
TT_25_0.05_22, 25, 20, 0.121,6.846,0.251,51,4,0.485262,0.5,0.24168,4.70164,6.45,0.8944,
TT_25_0.05_23, 25, 22, 0.436,13.005,0.422,51,13,0.532664,0.546612,0.346298,6.26721,7.90909,1,
TT_25_0.05_24, 25, 24, 0.347,16.037,0.498,51,10,0.510895,0.519635,0.32507,6.79205,8.83333,0.835688,
TT_25_0.05_25, 25, 21, 0.121,7.015,0.287,51,5,0.503409,0.524855,0.267548,6.37936,9.14286,0.659484,
TT_25_0.05_26, 25, 20, 0.148,11.221,0.702,51,14,0.499954,0.5,0.485333,7.1699,9.1,1,
TT_25_0.05_27, 25, 20, 0.197,15.839,0.675,51,6,0.478833,0.5,0.251222,13.482,19.95,1,
TT_25_0.05_28, 25, 21, 0.112,5.723,0.214,51,8,0.471749,0.5,0.242129,4.99547,6.61905,0.35871,
TT_25_0.05_29, 25, 24, 0.487,23.978,0.781,51,12,0.542936,0.55663,0.415294,4.46161,6.04167,0.807241,
TT_25_0.05_30, 25, 23, 0.212,21.138,0.956,51,13,0.539454,0.567742,0.300333,6.26941,8.21739,1,
TT_25_0.05_31, 25, 20, 0.064,3.631,0.154,51,14,0.499906,0.5,0.485333,4.51609,4.8,1,
TT_25_0.05_32, 25, 19, 0.116,7.563,0.254,51,5,0.471267,0.5,0.272601,6.08675,7.21053,1,
TT_25_0.05_33, 25, 21, 0.157,10.629,0.441,51,5,0.467609,0.505459,0.233484,6.00863,7.38095,1,
TT_25_0.05_34, 25, 23, 0.503,8.529,0.376,51,12,0.515578,0.527221,0.397576,4.90989,6.30435,0.940411,
TT_25_0.05_35, 25, 20, 0.177,13.769,0.597,51,15,0.499968,0.5,0.488,6.69253,9.6,0.976,
TT_25_0.05_36, 25, 19, 0.112,10.206,0.229,51,5,0.432604,0.5,0.194483,5.60966,7.42105,1,
TT_25_0.05_37, 25, 19, 0.209,11.955,0.428,51,10,0.499068,0.5,0.423062,8.11586,11.3684,1,
TT_25_0.05_38, 25, 23, 0.093,6.372,0.241,51,5,0.544605,0.563706,0.376869,4.37491,6.52174,1,
TT_25_0.05_39, 25, 22, 0.103,6.526,0.264,51,9,0.517437,0.538788,0.3225,3.24859,4.45455,0.4,
TT_25_0.05_40, 25, 21, 0.589,16.432,1.129,51,13,0.516673,0.522793,0.484581,3.72966,4.85714,0.957287,
TT_25_0.05_41, 25, 21, 0.254,9.514,0.283,51,7,0.449201,0.5,0.202581,6.36496,9.80952,0.405161,
TT_25_0.05_42, 25, 21, 0.125,7.22,0.295,51,8,0.471092,0.5,0.230766,3.92669,4.61905,0.685806,
TT_25_0.05_43, 25, 22, 0.222,11.451,0.355,51,12,0.506554,0.514454,0.406477,5.798,6.18182,1,
TT_25_0.05_44, 25, 21, 0.739,18.919,0.567,51,13,0.499593,0.5,0.463768,6.64788,7.38095,1,
TT_25_0.05_45, 25, 19, 0.117,6.456,0.275,51,4,0.487058,0.5,0.325333,4.85405,6.10526,0.488,
TT_25_0.05_46, 25, 18, 0.325,11.599,0.447,51,10,0.515862,0.532377,0.3625,4.01192,4.83333,0.932143,
TT_25_0.05_47, 25, 21, 0.154,11.29,0.332,51,4,0.445583,0.5,0.200323,5.29976,8.7619,0.380072,
TT_25_0.05_48, 25, 18, 0.185,15.025,0.619,51,11,0.518271,0.523333,0.46375,5.59616,8.22222,1,
TT_25_0.05_49, 25, 19, 0.158,10.45,0.394,51,4,0.482029,0.5,0.287433,5.03428,6.36842,1,
TT_25_0.25_0, 25, 17, 0.18,10.144,0.754,51,11,0.49997,0.5,0.490989,6.40801,8.94118,0.986667,
TT_25_0.25_1, 25, 16, 0.222,11.797,0.557,51,5,0.47554,0.5,0.252536,7.41929,13.25,0.326154,
TT_25_0.25_2, 25, 13, 0.226,21.837,1.108,51,9,0.499329,0.5,0.450435,7.61165,12.1538,0.450435,
TT_25_0.25_3, 25, 19, 0.236,25.363,2.457,51,10,0.557192,0.578947,0.461367,5.31969,7.84211,0.498276,
TT_25_0.25_4, 25, 14, 0.252,9.234,0.506,51,9,0.49962,0.5,0.466821,7.52162,8.64286,1,
TT_25_0.25_5, 25, 18, 0.274,10.024,0.318,51,10,0.519778,0.523783,0.487245,4.49684,6.05556,0.997676,
TT_25_0.25_6, 25, 17, 0.925,18.168,0.645,51,9,0.503512,0.509235,0.343002,5.87049,6.76471,1,
TT_25_0.25_7, 25, 19, 0.866,13.599,0.694,51,12,0.512001,0.521423,0.337165,3.609,5.73684,0.468966,
TT_25_0.25_8, 25, 8, 0.116,5.569,0.307,51,6,0.499983,0.5,0.493056,6.2995,8.875,1,
TT_25_0.25_9, 25, 21, 0.207,16.878,1.159,51,8,0.556515,0.577945,0.329137,7.20052,7.95238,1,
TT_25_0.25_10, 25, 18, 0.456,24.327,1.146,51,9,0.490388,0.5,0.336,3.38181,6.22222,0.355253,
TT_25_0.25_11, 25, 15, 0.235,7.33,0.265,51,8,0.505697,0.521123,0.354405,6.78151,8.2,0.843193,
TT_25_0.25_12, 25, 14, 0.452,22.219,1.101,51,7,0.568444,0.589601,0.379408,5.20691,6.64286,0.975,
TT_25_0.25_13, 25, 17, 0.173,10.854,0.591,51,6,0.436243,0.5,0.19116,5.11061,7.88235,0.198519,
TT_25_0.25_14, 25, 11, 0.868,41.962,0.387,51,5,0.49925,0.5,0.452151,3.94335,5.54545,0.477143,
TT_25_0.25_15, 25, 12, 0.868,21.336,1.1,51,9,0.484837,0.495786,0.325844,6.40194,7.33333,1,
TT_25_0.25_16, 25, 17, 0.579,46.64,0.965,51,10,0.520465,0.526754,0.482197,4.01688,4.94118,1,
TT_25_0.25_17, 25, 17, 1.356,39.938,2.61,51,9,0.520341,0.528212,0.463222,6.22969,8.88235,0.959215,
TT_25_0.25_18, 25, 12, 0.199,9.323,0.624,51,9,0.499984,0.5,0.490909,8.13694,10,1,
TT_25_0.25_19, 25, 17, 1.556,21.077,1.699,51,11,0.520792,0.529346,0.490741,5.67603,7.94118,0.490741,
TT_25_0.25_20, 25, 14, 0.144,8.544,0.362,51,6,0.454912,0.485714,0.292125,6.14052,8.5,0.88263,
TT_25_0.25_21, 25, 17, 0.18,10.039,0.606,51,6,0.493635,0.516549,0.308765,5.29606,7.23529,1,
TT_25_0.25_22, 25, 18, 2.181,47.978,3.215,51,10,0.536704,0.549994,0.443761,10.4523,14.6111,0.917857,
TT_25_0.25_23, 25, 13, 0.611,13.352,1.091,51,10,0.499998,0.5,0.49677,9.49575,9.92308,1,
TT_25_0.25_24, 25, 13, 0.195,9.07,0.264,51,7,0.499587,0.5,0.472919,10.5347,10.8462,1,
TT_25_0.25_25, 25, 20, 0.627,37.382,1.082,51,8,0.621866,0.680134,0.140833,5.36969,6.6,1,
TT_25_0.25_26, 25, 15, 1.324,20.283,0.615,51,10,0.523293,0.530907,0.479082,13.6328,15.6,1,
TT_25_0.25_27, 25, 13, 0.962,18.329,0.915,51,9,0.519448,0.526117,0.361217,7.12786,10.6154,1,
TT_25_0.25_28, 25, 20, 1.738,56.552,3.242,51,11,0.529049,0.546689,0.242667,8.7706,10.5,1,
TT_25_0.25_29, 25, 17, 0.41,37.971,1.683,51,8,0.537905,0.549262,0.42254,2.82678,3.64706,0.492963,
TT_25_0.25_30, 25, 20, 1.077,16.32,0.512,51,9,0.596705,0.620924,0.455428,7.69816,9.55,1,
TT_25_0.25_31, 25, 17, 0.279,18.145,1.034,51,12,0.526022,0.529412,0.488889,4.88274,7.11765,1,
TT_25_0.25_32, 25, 16, 0.151,11.315,0.731,51,7,0.521795,0.536034,0.376114,8.76924,9.8125,1,
TT_25_0.25_33, 25, 20, 0.71,39.406,2.136,51,10,0.530923,0.550645,0.330933,4.06664,4.9,0.669067,
TT_25_0.25_34, 25, 14, 1.101,25.922,1.185,51,8,0.540462,0.555411,0.402659,8.71136,10.2857,1,
TT_25_0.25_35, 25, 13, 1.126,80.497,3.104,51,9,0.516221,0.522739,0.389623,12.9028,22.2308,0.497391,
TT_25_0.25_36, 25, 16, 0.571,12.042,0.623,51,8,0.497362,0.5,0.430648,6.90648,7.625,1,
TT_25_0.25_37, 25, 20, 0.71,17.365,0.555,51,8,0.57308,0.588723,0.407933,5.17304,6.45,1,
TT_25_0.25_38, 25, 16, 0.51,32.535,2.407,51,7,0.503582,0.518575,0.357692,8.06414,14.25,0.357692,
TT_25_0.25_39, 25, 13, 0.175,6.859,0.302,51,7,0.553634,0.567505,0.427794,3.91173,6.53846,0.494783,
TT_25_0.25_40, 25, 17, 0.364,41.177,1.678,51,9,0.536121,0.572577,0.203877,5.39362,7.76471,0.870115,
TT_25_0.25_41, 25, 16, 0.177,10.731,0.708,51,11,0.508188,0.514423,0.408654,6.47649,9.75,0.625,
TT_25_0.25_42, 25, 14, 0.555,23.71,0.624,51,6,0.548536,0.564416,0.418056,10.7177,12.1429,1,
TT_25_0.25_43, 25, 11, 0.141,7.31,0.322,51,5,0.494714,0.5,0.391468,11.9051,12.2727,1,
TT_25_0.25_44, 25, 15, 0.263,24.117,0.565,51,11,0.499964,0.5,0.488837,12.5309,16.8,1,
TT_25_0.25_45, 25, 16, 0.618,41.977,2.468,51,8,0.54331,0.560847,0.476113,7.49696,9.375,1,
TT_25_0.25_46, 25, 20, 1.259,21.237,1.19,51,11,0.560725,0.594143,0.20153,6.31836,7.3,0.832583,
TT_25_0.25_47, 25, 16, 0.654,19.284,1.161,51,7,0.546715,0.557346,0.334087,6.69813,8.625,0.665913,
TT_25_0.25_48, 25, 14, 1.461,18.548,0.877,51,9,0.499907,0.5,0.478333,3.49505,5.85714,0.478333,
TT_25_0.25_49, 25, 12, 0.778,10.748,0.784,51,9,0.499995,0.5,0.495818,7.66313,7.83333,1,
TT_25_0.50_0, 25, 14, 0.313,12.977,0.529,51,7,0.49851,0.5,0.450581,5.94939,8.92857,0.9375,
TT_25_0.50_1, 25, 11, 1.394,18.867,1.211,51,7,0.498082,0.5,0.430175,7.84577,9.27273,1,
TT_25_0.50_2, 25, 12, 4.46,418.407,6.98,51,6,0.522416,0.530556,0.415833,3.35364,5.58333,0.48,
TT_25_0.50_3, 25, 18, 1.6,26.423,1.463,51,9,0.508199,0.521588,0.355909,3.94622,5.16667,0.989437,
TT_25_0.50_4, 25, 11, 1.413,96.19,7.42,51,6,0.49679,0.500207,0.37223,3.50168,3.72727,1,
TT_25_0.50_5, 25, 5, 0.988,55.82,1.575,51,4,0.499998,0.5,0.498667,6.62889,6.8,1,
TT_25_0.50_6, 25, 7, 0.49,13.238,0.667,51,3,0.5,0.5,0.499176,5.93439,6.14286,1,
TT_25_0.50_7, 25, 8, 1.618,44.707,3.557,51,6,0.49947,0.5,0.473467,16.2666,19.875,1,
TT_25_0.50_8, 25, 11, 0.227,8.391,0.527,51,7,0.515965,0.534773,0.265113,7.68798,11.6364,0.734887,
TT_25_0.50_9, 25, 7, 0.713,52.767,1.321,51,4,0.492693,0.5,0.375294,3.80497,5.14286,0.804706,
TT_25_0.50_10, 25, 5, 1.752,300.294,16.862,51,4,0.499998,0.5,0.498267,7.11429,7.4,1,
TT_25_0.50_11, 25, 10, 1.42,118.403,6.112,51,6,0.533784,0.561349,0.3216,5.30102,6.7,0.973184,
TT_25_0.50_12, 25, 13, 3.182,157.468,6.445,51,6,0.515272,0.526946,0.361098,8.50768,12.4615,1,
TT_25_0.50_13, 25, 8, 0.27,17.773,1.035,51,4,0.5,0.5,0.5,6.80674,7.5,1,
TT_25_0.50_14, 25, 16, 0.863,63.828,2.5,51,6,0.492928,0.5,0.355385,4.21559,6.1875,0.837692,
TT_25_0.50_15, 25, 10, 0.147,7.385,0.344,51,5,0.511894,0.5202,0.409611,10.2458,10.5,1,
TT_25_0.50_16, 25, 11, 2.068,120.62,1.99,51,7,0.498147,0.5,0.417425,7.37591,8.81818,1,
TT_25_0.50_17, 25, 4, 0.322,7.684,0.585,51,3,0.5,0.5,0.499365,4.74341,4.75,1,
TT_25_0.50_18, 25, 12, 1.231,14.755,0.85,51,6,0.541579,0.58981,0.196509,5.39022,7.5,0.83552,
TT_25_0.50_19, 25, 8, 1.62,44.95,2.057,51,6,0.499998,0.5,0.497083,6.06152,8.875,1,
TT_25_0.50_20, 25, 12, 0.503,16.938,0.365,51,6,0.526644,0.53328,0.447273,2.62679,3.58333,0.447273,
TT_25_0.50_21, 25, 7, 1.276,51.762,1.974,51,3,0.496508,0.5,0.409412,4.44485,5.71429,1,
TT_25_0.50_22, 25, 11, 1.205,24.058,3.179,51,8,0.49992,0.5,0.48,5.19643,8.27273,0.48,
TT_25_0.50_23, 25, 9, 0.494,12.832,1.075,51,7,0.499997,0.5,0.497368,8.96276,9,1,
TT_25_0.50_24, 25, 8, 0.446,13.711,0.663,51,4,0.545253,0.5625,0.498264,6.50344,12.875,0.998184,
TT_25_0.50_25, 25, 12, 0.596,8.571,0.532,51,9,0.499614,0.5,0.461818,5.52178,12.3333,0.461818,
TT_25_0.50_26, 25, 11, 1.413,30.493,0.738,51,4,0.53401,0.542255,0.348571,8.18981,11.7273,1,
TT_25_0.50_27, 25, 6, 0.213,6.006,0.388,51,4,0.574176,0.583333,0.492602,28.8617,31.3333,1,
TT_25_0.50_28, 25, 10, 0.311,6.024,0.424,51,7,0.480988,0.481818,0.4375,6.47766,7.3,1,
TT_25_0.50_29, 25, 11, 2.879,506.731,10.353,51,6,0.474794,0.492424,0.308179,10.2166,15.8182,1,
TT_25_0.50_30, 25, 14, 0.312,15.956,0.832,51,8,0.508526,0.520877,0.432576,7.90767,10,1,
TT_25_0.50_31, 25, 14, 0.694,16.29,0.968,51,8,0.592565,0.641222,0.157797,5.00092,8.64286,0.908605,
TT_25_0.50_32, 25, 8, 0.142,6.298,0.296,51,5,0.499938,0.5,0.484444,4.54496,7.25,0.484444,
TT_25_0.50_33, 25, 7, 0.147,10.012,0.758,51,6,0.499996,0.5,0.498235,19.9999,20,1,
TT_25_0.50_34, 25, 16, 1.151,19.703,1.311,51,8,0.524787,0.591105,0.171154,5.53885,11.5625,0.171154,
TT_25_0.50_35, 25, 9, 2.838,1080.5,8.324,51,5,0.499998,0.5,0.497193,6.86826,8.66667,1,
TT_25_0.50_36, 25, 10, 0.284,5.923,0.28,51,5,0.520674,0.525014,0.491911,3.37967,5.5,0.491911,
TT_25_0.50_37, 25, 12, 1.978,22.631,1.83,51,7,0.517577,0.526756,0.382937,3.95326,6,0.654545,
TT_25_0.50_38, 25, 12, 0.164,9.579,0.453,51,6,0.528513,0.541667,0.452805,7.23064,10.6667,1,
TT_25_0.50_39, 25, 9, 0.51,15.527,0.964,51,7,0.512373,0.513158,0.489947,17.1647,18.3333,1,
TT_25_0.50_40, 25, 10, 0.553,10.814,1.059,51,8,0.510464,0.519433,0.447333,10.9246,11.1,1,
TT_25_0.50_41, 25, 3, 0.057,3.37,0.185,51,3,0.499999,0.5,0.498462,4.99999,5,1,
TT_25_0.50_42, 25, 6, 0.663,16.49,1.184,51,2,0.5,0.5,0.5,2.2407,3.33333,0.5,
TT_25_0.50_43, 25, 11, 1.644,95.121,1.955,51,6,0.523899,0.537521,0.420165,7.111,11.4545,0.95,
TT_25_0.50_44, 25, 15, 1.348,230.126,4.609,51,7,0.568231,0.59773,0.3328,5.33385,7,1,
TT_25_0.50_45, 25, 8, 0.185,7.044,0.376,51,6,0.499721,0.5,0.466667,4.74077,8.75,0.466667,
TT_25_0.50_46, 25, 10, 0.357,18.09,0.657,51,6,0.514585,0.533533,0.329333,3.47822,4.6,0.988,
TT_25_0.50_47, 25, 13, 2.566,33.164,2.478,51,7,0.522588,0.531583,0.42726,13.8241,16.3077,1,
TT_25_0.50_48, 25, 5, 0.767,31.73,2.273,51,5,0.5,0.5,0.5,20,20,1,
TT_25_0.50_49, 25, 9, 0.875,29.47,1.098,51,5,0.537082,0.544564,0.425263,6.40091,12.1111,0.425263,
TT_30_0.05_0, 30, 25, 0.354,27.502,0.8,61,15,0.519289,0.532543,0.370238,9.10947,12.44,1,
TT_30_0.05_1, 30, 24, 0.223,19.227,0.527,61,7,0.481553,0.5,0.245,11.3322,14.875,0.37,
TT_30_0.05_2, 30, 27, 0.171,13.996,0.351,61,7,0.522447,0.540215,0.308333,7.06542,8.59259,1,
TT_30_0.05_3, 30, 29, 0.173,19.038,0.476,61,12,0.531287,0.543535,0.4,5.24602,6.82759,0.740002,
TT_30_0.05_4, 30, 27, 0.192,21.481,0.927,61,14,0.512107,0.515641,0.444014,4.85353,5.92593,0.844595,
TT_30_0.05_5, 30, 25, 0.275,29.892,0.808,61,16,0.513386,0.517044,0.46819,5.39838,7,0.852189,
TT_30_0.05_6, 30, 24, 0.18,14.339,0.526,61,6,0.479995,0.5,0.295098,6.74349,8.75,0.370588,
TT_30_0.05_7, 30, 29, 1.614,49.587,1.627,61,17,0.517028,0.537799,0.262418,7.30618,10.2759,1,
TT_30_0.05_8, 30, 26, 0.141,10.241,0.259,61,7,0.483376,0.510845,0.224671,5.87982,6.61538,1,
TT_30_0.05_9, 30, 23, 0.167,12.274,0.316,61,6,0.479725,0.5,0.287209,6.24439,7.34783,1,
TT_30_0.05_10, 30, 24, 0.212,18.927,0.655,61,6,0.472472,0.5,0.243137,8.04025,10.3333,0.729412,
TT_30_0.05_11, 30, 27, 0.439,27.313,0.575,61,11,0.520395,0.528426,0.40077,9.71684,11.8519,0.920414,
TT_30_0.05_12, 30, 26, 0.212,25.597,0.913,61,12,0.532626,0.545106,0.437556,5.58988,7,1,
TT_30_0.05_13, 30, 22, 0.299,21.198,0.681,61,16,0.499781,0.5,0.47025,12.5303,15,1,
TT_30_0.05_14, 30, 28, 1.891,34.159,0.696,61,13,0.536131,0.55684,0.347744,7.06673,9,1,
TT_30_0.05_15, 30, 24, 0.221,14.517,0.521,61,10,0.483903,0.492424,0.340701,7.5285,8.45833,1,
TT_30_0.05_16, 30, 27, 0.197,15.384,0.424,61,6,0.486848,0.5,0.306543,5.64571,7.2963,0.851892,
TT_30_0.05_17, 30, 24, 0.482,24.647,0.631,61,11,0.496351,0.5,0.421075,11.5927,16.875,1,
TT_30_0.05_18, 30, 29, 0.247,26.158,0.511,61,17,0.511766,0.515442,0.477719,4.94806,8.62069,0.895641,
TT_30_0.05_19, 30, 21, 0.145,11.93,0.405,61,5,0.485322,0.5,0.343504,8.74392,9.7619,1,
TT_30_0.05_20, 30, 28, 0.2,19.217,0.456,61,17,0.510076,0.520971,0.339649,4.76796,8.64286,0.891579,
TT_30_0.05_21, 30, 27, 1.381,40.886,1.037,61,12,0.535217,0.54878,0.364865,6.33754,8.11111,0.941776,
TT_30_0.05_22, 30, 28, 0.218,17.221,0.542,61,15,0.518604,0.527103,0.437039,5.70094,9.17857,0.462105,
TT_30_0.05_23, 30, 27, 0.148,11.54,0.404,61,7,0.49728,0.519406,0.233201,4.94972,7.07407,0.304865,
TT_30_0.05_24, 30, 25, 0.162,13.379,0.364,61,7,0.479667,0.511721,0.236905,6.19785,8.04,0.47807,
TT_30_0.05_25, 30, 22, 0.316,12.455,0.284,61,15,0.516981,0.518878,0.448725,8.12556,8.90909,1,
TT_30_0.05_26, 30, 28, 0.248,23.528,0.762,61,15,0.530672,0.547598,0.362914,6.28612,8.07143,0.945263,
TT_30_0.05_27, 30, 27, 0.184,14.503,0.453,61,11,0.504869,0.512568,0.339132,5.6939,7.59259,0.678649,
TT_30_0.05_28, 30, 24, 0.189,13.108,0.312,61,8,0.495885,0.5,0.376752,6.73644,7.125,1,
TT_30_0.05_29, 30, 28, 0.275,24.25,0.675,61,19,0.499503,0.5,0.449474,7.71934,10.8929,0.481579,
TT_30_0.05_30, 30, 25, 0.273,29.238,1.396,61,18,0.49974,0.5,0.444,8.15585,10.36,0.444,
TT_30_0.05_31, 30, 25, 0.302,21.999,0.497,61,7,0.484325,0.5,0.258119,9.01655,11.72,1,
TT_30_0.05_32, 30, 25, 0.425,15.324,0.406,61,13,0.50008,0.503053,0.426355,5.89604,7.04,0.988571,
TT_30_0.05_33, 30, 21, 0.141,8.784,0.222,61,8,0.487869,0.5,0.336452,5.44011,7.09524,1,
TT_30_0.05_34, 30, 28, 0.199,18.163,0.444,61,12,0.491385,0.50947,0.280812,4.8588,6.35714,0.793953,
TT_30_0.05_35, 30, 23, 0.212,13.84,0.417,61,6,0.454743,0.5,0.195394,6.57517,10.1739,0.773091,
TT_30_0.05_36, 30, 26, 0.169,13.945,0.443,61,6,0.479335,0.5,0.317778,5.94029,7.61538,0.66,
TT_30_0.05_37, 30, 28, 0.223,16.407,0.317,61,14,0.55988,0.571058,0.439931,6.81684,9.71429,1,
TT_30_0.05_38, 30, 24, 0.192,13.301,0.435,61,4,0.465457,0.5,0.219286,5.67225,7.08333,1,
TT_30_0.05_39, 30, 27, 0.257,18.792,0.484,61,17,0.516407,0.520413,0.48,8.79347,9.74074,1,
TT_30_0.05_40, 30, 26, 0.376,14.053,0.386,61,15,0.499876,0.5,0.476598,4.40341,5.88462,0.49,
TT_30_0.05_41, 30, 28, 0.198,14.991,0.433,61,8,0.49217,0.510433,0.312895,5.71553,6.64286,0.665526,
TT_30_0.05_42, 30, 26, 0.261,18.741,0.347,61,15,0.5226,0.533388,0.409781,6.25417,9.5,1,
TT_30_0.05_43, 30, 25, 0.172,17.406,0.485,61,14,0.513963,0.522171,0.4,4.71085,5.64,0.88,
TT_30_0.05_44, 30, 28, 0.734,21.93,0.736,61,14,0.521443,0.52811,0.407234,8.13279,10.5357,0.9474,
TT_30_0.05_45, 30, 26, 0.346,15.426,0.308,61,15,0.52115,0.529736,0.420111,5.38365,7.69231,0.951441,
TT_30_0.05_46, 30, 29, 0.291,21.632,0.667,61,14,0.528348,0.541988,0.396267,7.23605,11.1724,0.849487,
TT_30_0.05_47, 30, 23, 0.424,16.127,0.634,61,16,0.499885,0.5,0.475152,5.26798,8.52174,0.475152,
TT_30_0.05_48, 30, 26, 0.203,18.243,0.666,61,9,0.493105,0.5,0.36955,8.54939,8.80769,1,
TT_30_0.05_49, 30, 28, 0.169,14.457,0.389,61,7,0.487341,0.5,0.314706,5.81047,9.17857,0.891735,
TT_30_0.25_0, 30, 21, 0.531,14.966,0.498,61,15,0.520887,0.52381,0.477419,4.95092,9.66667,0.477419,
TT_30_0.25_1, 30, 19, 0.909,50.816,2.458,61,9,0.541661,0.585425,0.22589,7.73103,10.3158,1,
TT_30_0.25_2, 30, 19, 1.097,57.968,3.227,61,12,0.49976,0.5,0.474138,10.9608,14.4737,0.948276,
TT_30_0.25_3, 30, 18, 0.293,11.06,0.341,61,11,0.523852,0.527778,0.456667,4.28387,6.27778,0.48,
TT_30_0.25_4, 30, 22, 1.309,63.127,1.779,61,13,0.50473,0.510441,0.346531,6.61871,10.3182,0.993125,
TT_30_0.25_5, 30, 13, 0.623,23.881,0.973,61,11,0.499996,0.5,0.497391,15.5168,16.9231,1,
TT_30_0.25_6, 30, 15, 0.189,11.413,0.342,61,10,0.499961,0.5,0.4864,6.34151,10.1333,0.4864,
TT_30_0.25_7, 30, 23, 0.912,41.579,0.963,61,6,0.57834,0.604657,0.339985,8.14101,11.6957,0.775633,
TT_30_0.25_8, 30, 18, 0.174,10.618,0.451,61,9,0.484051,0.5,0.342857,6.63601,8.33333,0.928571,
TT_30_0.25_9, 30, 13, 0.144,8.238,0.289,61,8,0.491257,0.5,0.380126,6.70763,11.3846,0.386087,
TT_30_0.25_10, 30, 22, 1.453,147.366,5.488,61,10,0.528777,0.542398,0.42181,6.04256,7.90909,1,
TT_30_0.25_11, 30, 20, 4.376,61.184,3.011,61,11,0.495703,0.509694,0.270092,11.8144,13.95,1,
TT_30_0.25_12, 30, 18, 0.165,11.796,0.445,61,7,0.445333,0.5,0.207589,5.59046,8.33333,0.389172,
TT_30_0.25_13, 30, 16, 0.264,14.426,0.551,61,11,0.499798,0.5,0.473626,8.89664,9.6875,1,
TT_30_0.25_14, 30, 15, 1.782,46.997,3.125,61,10,0.499723,0.5,0.4672,6.62034,9.73333,0.4672,
TT_30_0.25_15, 30, 15, 0.926,38.037,1.804,61,7,0.50203,0.51869,0.354084,9.31543,10,1,
TT_30_0.25_16, 30, 19, 4.141,98.938,3.298,61,14,0.499912,0.5,0.471724,7.44178,9,0.943448,
TT_30_0.25_17, 30, 20, 0.225,16.86,0.815,61,10,0.486449,0.504497,0.241905,5.69961,8.55,0.492,
TT_30_0.25_18, 30, 21, 2.448,50.905,4.054,61,10,0.509181,0.515061,0.403134,7.69743,11.7143,0.940645,
TT_30_0.25_19, 30, 19, 0.763,31.193,1.545,61,10,0.509696,0.520192,0.370999,7.94234,11.738,1,
TT_30_0.25_20, 30, 23, 3.643,52.267,1.172,61,11,0.540298,0.553679,0.418636,9.99804,13.8696,0.441818,
TT_30_0.25_21, 30, 22, 0.727,28.039,0.709,61,15,0.499542,0.5,0.460625,5.8688,9.13636,0.995,
TT_30_0.25_22, 30, 16, 2.095,1445.03,16.468,61,12,0.49991,0.5,0.473846,6.46353,9.625,0.473846,
TT_30_0.25_23, 30, 18, 0.252,19.506,0.601,61,12,0.498929,0.5,0.406429,9.32478,15.3889,0.406429,
TT_30_0.25_24, 30, 20, 0.698,22.165,1.012,61,12,0.498805,0.5,0.452,7.50428,13.1,0.476,
