Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_15_0.05_38, 15, 11, 0.031,0.998,361.876,31,1000,0.499539,0.5,0.459,2.47537,3.27273,0.492,
TT_15_0.05_39, 15, 9, 0.057,2.044,452.488,31,1000,0.499917,0.5,0.48125,7.41693,11.2222,1,
TT_15_0.05_40, 15, 10, 0.047,1.541,509.061,31,1000,0.499877,0.5,0.486,2.66661,3.2,0.972,
TT_15_0.05_41, 15, 12, 0.07,2.272,569.246,31,1000,0.523202,0.525817,0.476,5.70085,7.08333,1,
TT_15_0.05_42, 15, 8, 0.051,1.845,417.461,31,1000,0.49964,0.5,0.469,5.45178,5.75,1,
TT_15_0.05_43, 15, 10, 0.038,1.333,499.902,31,1000,0.499792,0.5,0.480333,3.32132,3.8,1,
TT_15_0.05_44, 15, 13, 0.136,1.918,666.419,31,1000,0.527948,0.538962,0.3995,5.2414,6.61538,1,
TT_15_0.05_45, 15, 12, 0.057,2.03,729.216,31,1000,0.499796,0.5,0.478,3.63794,5.16667,0.488,
TT_15_0.05_46, 15, 7, 0.043,1.642,329.046,31,1000,0.499654,0.5,0.468333,6.991,7.28571,1,
TT_15_0.05_47, 15, 8, 0.035,1.033,331.394,31,1000,0.499679,0.5,0.4725,3.13007,4,0.984,
TT_15_0.05_48, 15, 12, 0.2,2.894,643.173,31,1000,0.525263,0.527958,0.467,3.45251,4.41667,0.671,
TT_15_0.05_49, 15, 11, 0.032,1.063,389.162,31,1000,0.542349,0.545274,0.474,2.67372,3.09091,0.678,
TT_15_0.25_0, 15, 10, 0.365,6.572,707.049,31,1000,0.546681,0.5591,0.409,4.48893,6.6,0.789,
TT_15_0.25_1, 15, 9, 0.049,1.718,465.519,31,1000,0.499675,0.5,0.4705,4.20497,4.44444,1,
TT_15_0.25_2, 15, 9, 0.063,2.98,448.314,31,1000,0.499866,0.5,0.4855,3.68957,4.44444,1,
TT_15_0.25_3, 15, 8, 0.06,2.013,344.19,31,1000,0.511074,0.51267,0.479636,6.07907,6.875,1,
TT_15_0.25_4, 15, 8, 0.049,1.395,350.685,31,1000,0.499508,0.5,0.4705,6.34448,6.875,1,
TT_15_0.25_5, 15, 6, 0.04,1.077,242.325,31,1000,0.548434,0.552333,0.492,5.95472,6.33333,1,
TT_15_0.25_6, 15, 9, 0.042,1.322,394.941,31,1000,0.499727,0.5,0.478,3.53398,4.22222,0.958,
TT_15_0.25_7, 15, 5, 0.101,1.922,287.791,31,1000,0.499938,0.5,0.4865,2.83191,5.6,0.5,
TT_15_0.25_8, 15, 12, 0.214,8.975,996.202,31,1000,0.531507,0.540508,0.437,6.9605,11.25,0.443,
TT_15_0.25_9, 15, 7, 0.06,1.6,362.05,31,1000,0.499929,0.5,0.49,11.2722,13.8571,1,
TT_15_0.25_10, 15, 9, 0.152,3.345,620.257,31,1000,0.49977,0.5,0.475333,6.84706,9.55556,0.99,
TT_15_0.25_11, 15, 4, 0.048,1.316,4.801,31,24,0.5,0.5,0.5,4.24264,4.25,1,
TT_15_0.25_12, 15, 11, 0.109,3.947,624.474,31,1000,0.551741,0.570837,0.327343,4.65888,6.45455,0.426,
TT_15_0.25_13, 15, 9, 0.13,2.718,430.987,31,1000,0.499852,0.5,0.482,3.86833,6.11111,0.494,
TT_15_0.25_14, 15, 11, 0.118,2.16,556.193,31,1000,0.527301,0.529727,0.487,3.23229,6.72727,0.487,
TT_15_0.25_15, 15, 6, 0.055,1.607,266.433,31,1000,0.499756,0.5,0.479,3.47433,3.5,1,
TT_15_0.25_16, 15, 7, 0.041,1.131,275.763,31,1000,0.499977,0.5,0.494,4.92178,5,1,
TT_15_0.25_17, 15, 9, 0.474,4.446,732.617,31,1000,0.46614,0.469236,0.357,7.78237,9.44444,1,
TT_15_0.25_18, 15, 5, 0.079,1.739,246.477,31,1000,0.499961,0.5,0.494,6.17752,7.2,1,
TT_15_0.25_19, 15, 9, 0.063,1.911,489.852,31,1000,0.499863,0.5,0.48,5.09827,5.44444,1,
TT_15_0.25_20, 15, 7, 0.041,1.056,303.699,31,1000,0.499437,0.5,0.458,3.844,4,1,
TT_15_0.25_21, 15, 7, 0.325,1.614,294.245,31,1000,0.499937,0.5,0.4895,4.32046,4.42857,1,
