Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_25_0.05_17, 25, 18, 0.098,6.332,3.245,51,10,0.5,0.5,0.5,5.57286,6,1,
TT_25_0.05_18, 25, 21, 0.367,20.44,21.696,51,15,0.489311,0.490429,0.438776,4.90339,6.36735,0.44898,
TT_25_0.05_19, 25, 21, 0.182,9.754,6.03,51,15,0.5,0.5,0.5,6.45327,6.66667,1,
TT_25_0.05_20, 25, 20, 0.115,6.839,3.823,51,14,0.5,0.5,0.5,4.92409,6.45,0.5,
TT_25_0.05_21, 25, 18, 0.146,7.155,3.487,51,14,0.5,0.5,0.5,7.80576,8.94444,1,
TT_25_0.05_22, 25, 20, 0.121,6.846,3.572,51,14,0.5,0.5,0.5,4.84443,6.45,1,
TT_25_0.05_23, 25, 22, 0.436,13.005,8.779,51,16,0.519233,0.520661,0.5,6.10918,7.90909,1,
TT_25_0.05_24, 25, 24, 0.347,16.037,9.515,51,18,0.502817,0.502841,0.5,6.68466,8.83333,0.511364,
TT_25_0.05_25, 25, 21, 0.121,7.015,5.243,51,17,0.524148,0.525641,0.5,6.64216,9.14286,0.589744,
TT_25_0.05_26, 25, 20, 0.148,11.221,5.073,51,15,0.5,0.5,0.5,7.17056,9.1,1,
TT_25_0.05_27, 25, 20, 0.197,15.839,11.706,51,16,0.5,0.5,0.5,14.0779,19.95,1,
TT_25_0.05_28, 25, 21, 0.112,5.723,3.194,51,16,0.5,0.5,0.5,5.29463,6.61905,0.5,
TT_25_0.05_29, 25, 24, 0.487,23.978,15.312,51,16,0.533499,0.5375,0.5,4.38406,6.04167,0.7,
TT_25_0.05_30, 25, 23, 0.212,21.138,13.353,51,16,0.516108,0.517391,0.5,5.99809,8.21739,1,
TT_25_0.05_31, 25, 20, 0.064,3.631,1.779,51,15,0.5,0.5,0.5,4.51694,4.8,1,
TT_25_0.05_32, 25, 19, 0.116,7.563,5.458,51,14,0.5,0.5,0.5,6.45785,7.21053,1,
TT_25_0.05_33, 25, 21, 0.157,10.629,11.065,51,14,0.505176,0.505291,0.5,6.49135,7.38095,1,
TT_25_0.05_34, 25, 23, 0.503,8.529,5.366,51,17,0.506405,0.506522,0.5,4.82253,6.30435,0.525,
TT_25_0.05_35, 25, 20, 0.177,13.769,4.625,51,15,0.5,0.5,0.5,6.69296,9.6,1,
TT_25_0.05_36, 25, 19, 0.112,10.206,6.079,51,14,0.5,0.5,0.5,6.4836,7.42105,1,
TT_25_0.05_37, 25, 19, 0.209,11.955,6.449,51,14,0.5,0.5,0.5,8.13101,11.3684,1,
TT_25_0.05_38, 25, 23, 0.093,6.372,4.381,51,18,0.559661,0.568216,0.5,4.49585,6.52174,1,
TT_25_0.05_39, 25, 22, 0.103,6.526,4.466,51,14,0.526011,0.528409,0.5,3.30242,4.45455,0.5,
TT_25_0.05_40, 25, 21, 0.589,16.432,10.61,51,14,0.513194,0.514286,0.5,3.70455,4.85714,0.6,
TT_25_0.05_41, 25, 21, 0.254,9.514,6.96,51,16,0.5,0.5,0.5,7.08476,9.80952,1,
TT_25_0.05_42, 25, 21, 0.125,7.22,4.183,51,14,0.5,0.5,0.5,4.16765,4.61905,1,
TT_25_0.05_43, 25, 22, 0.222,11.451,7.896,51,16,0.494486,0.494589,0.47619,5.65987,6.18182,0.952381,
TT_25_0.05_44, 25, 21, 0.739,18.919,8.427,51,15,0.5,0.5,0.5,6.6533,7.38095,1,
TT_25_0.05_45, 25, 19, 0.117,6.456,3.656,51,13,0.5,0.5,0.5,4.98303,6.10526,0.5,
TT_25_0.05_46, 25, 18, 0.325,11.599,4.118,51,11,0.5,0.5,0.5,3.88857,4.83333,0.5,
TT_25_0.05_47, 25, 21, 0.154,11.29,7.355,51,14,0.5,0.5,0.5,5.947,8.7619,0.5,
TT_25_0.05_48, 25, 18, 0.185,15.025,7.16,51,13,0.515427,0.516667,0.5,5.56546,8.22222,1,
TT_25_0.05_49, 25, 19, 0.158,10.45,4.649,51,13,0.5,0.5,0.5,5.22196,6.36842,1,
TT_25_0.25_0, 25, 17, 0.18,10.144,6.932,51,12,0.5,0.5,0.5,6.4084,8.94118,1,
TT_25_0.25_1, 25, 16, 0.222,11.797,6.874,51,12,0.5,0.5,0.5,7.80092,13.25,0.5,
TT_25_0.25_2, 25, 13, 0.226,21.837,8.981,51,10,0.5,0.5,0.5,7.62187,12.1538,0.5,
TT_25_0.25_3, 25, 19, 0.236,25.363,17.719,51,14,0.522687,0.524168,0.5,4.99025,7.84211,0.5,
TT_25_0.25_4, 25, 14, 0.252,9.234,4.228,51,10,0.5,0.5,0.5,7.52734,8.64286,1,
TT_25_0.25_5, 25, 18, 0.274,10.024,4.572,51,12,0.517606,0.519231,0.5,4.47805,6.05556,1,
TT_25_0.25_6, 25, 17, 0.925,18.168,8.843,51,11,0.5,0.5,0.5,5.82954,6.76471,1,
TT_25_0.25_7, 25, 19, 0.866,13.599,7.725,51,13,0.506917,0.511962,0.409091,3.57317,5.73684,0.5,
TT_25_0.25_8, 25, 8, 0.116,5.569,1.25,51,6,0.5,0.5,0.5,6.2997,8.875,1,
TT_25_0.25_9, 25, 21, 0.207,16.878,13.226,51,15,0.543817,0.550366,0.5,7.03622,7.95238,1,
TT_25_0.25_10, 25, 18, 0.456,24.327,13.685,51,12,0.5,0.5,0.5,3.44809,6.22222,0.5,
TT_25_0.25_11, 25, 15, 0.235,7.33,2.751,51,11,0.498452,0.498462,0.492308,6.68435,8.2,0.492308,
TT_25_0.25_12, 25, 14, 0.452,22.219,8.754,51,11,0.549116,0.553571,0.5,5.02987,6.64286,0.65,
TT_25_0.25_13, 25, 17, 0.173,10.854,6.092,51,11,0.5,0.5,0.5,5.85752,7.88235,0.5,
TT_25_0.25_14, 25, 11, 0.868,41.962,11.141,51,7,0.5,0.5,0.5,3.94928,5.54545,0.5,
TT_25_0.25_15, 25, 12, 0.868,21.336,7.781,51,9,0.47631,0.477941,0.411765,6.28934,7.33333,1,
TT_25_0.25_16, 25, 17, 0.579,46.64,16.2,51,11,0.516349,0.517647,0.5,3.98511,4.94118,1,
TT_25_0.25_17, 25, 17, 1.356,39.938,37.564,51,12,0.516349,0.517647,0.5,6.1819,8.88235,0.6,
TT_25_0.25_18, 25, 12, 0.199,9.323,2.807,51,8,0.5,0.5,0.5,8.13721,10,1,
TT_25_0.25_19, 25, 17, 1.556,21.077,9.976,51,12,0.516349,0.517647,0.5,5.6276,7.94118,0.5,
TT_25_0.25_20, 25, 14, 0.144,8.544,3.804,51,10,0.4849,0.485714,0.433333,6.54531,8.5,1,
TT_25_0.25_21, 25, 17, 0.18,10.039,4.993,51,11,0.5,0.5,0.5,5.36435,7.23529,1,
TT_25_0.25_22, 25, 18, 2.181,47.978,30.29,51,14,0.524611,0.52682,0.5,10.2168,14.6111,1,
TT_25_0.25_23, 25, 13, 0.611,13.352,5.468,51,10,0.5,0.5,0.5,9.49579,9.92308,1,
TT_25_0.25_24, 25, 13, 0.195,9.07,3.901,51,10,0.5,0.5,0.5,10.5434,10.8462,1,
TT_25_0.25_25, 25, 20, 0.627,37.382,33.208,51,12,0.554454,0.565345,0.473793,4.7876,6.6,0.575862,
TT_25_0.25_26, 25, 15, 1.324,20.283,7.018,51,12,0.518569,0.52,0.5,13.5098,15.6,1,
TT_25_0.25_27, 25, 13, 0.962,18.329,7.104,51,10,0.519652,0.520979,0.5,7.13065,10.6154,1,
TT_25_0.25_28, 25, 20, 1.738,56.552,36.189,51,14,0.514593,0.516667,0.5,8.53095,10.5,1,
TT_25_0.25_29, 25, 17, 0.41,37.971,23.034,51,11,0.525035,0.527149,0.5,2.75914,3.64706,0.5,
TT_25_0.25_30, 25, 20, 1.077,16.32,7.419,51,15,0.563865,0.569438,0.5,7.27449,9.55,0.63253,
TT_25_0.25_31, 25, 17, 0.279,18.145,8.193,51,12,0.526039,0.529412,0.5,4.8829,7.11765,1,
TT_25_0.25_32, 25, 16, 0.151,11.315,6.262,51,12,0.522059,0.523148,0.5,8.77366,9.8125,1,
TT_25_0.25_33, 25, 20, 0.71,39.406,19.03,51,11,0.512205,0.513636,0.5,3.92327,4.9,0.5,
TT_25_0.25_34, 25, 14, 1.101,25.922,13.078,51,11,0.525769,0.527473,0.5,8.47453,10.2857,1,
TT_25_0.25_35, 25, 13, 1.126,80.497,21.534,51,10,0.503612,0.50362,0.5,12.5876,22.2308,0.5,
TT_25_0.25_36, 25, 16, 0.571,12.042,5.278,51,11,0.5,0.5,0.5,6.94311,7.625,1,
TT_25_0.25_37, 25, 20, 0.71,17.365,10.185,51,14,0.568063,0.577,0.5,5.12776,6.45,1,
TT_25_0.25_38, 25, 16, 0.51,32.535,13.191,51,13,0.486714,0.487099,0.458716,7.79403,14.25,0.458716,
TT_25_0.25_39, 25, 13, 0.175,6.859,2.158,51,10,0.540198,0.543956,0.5,3.8168,6.53846,0.5,
TT_25_0.25_40, 25, 17, 0.364,41.177,38.68,51,12,0.503983,0.520378,0.375887,5.0703,7.76471,0.687943,
TT_25_0.25_41, 25, 16, 0.177,10.731,7.773,51,12,0.508495,0.514423,0.410256,6.4804,9.75,0.666667,
TT_25_0.25_42, 25, 14, 0.555,23.71,4.731,51,11,0.533223,0.536075,0.5,10.4185,12.1429,1,
TT_25_0.25_43, 25, 11, 0.141,7.31,8.474,51,8,0.50578,0.50579,0.504065,12.1713,12.4058,1,
TT_25_0.25_44, 25, 15, 0.263,24.117,7.316,51,12,0.5,0.5,0.5,12.5318,16.8,1,
TT_25_0.25_45, 25, 16, 0.618,41.977,15.441,51,12,0.516237,0.517045,0.5,7.12338,9.375,0.568182,
TT_25_0.25_46, 25, 20, 1.259,21.237,14.331,51,13,0.535887,0.541667,0.5,6.03848,7.3,0.5,
TT_25_0.25_47, 25, 16, 0.654,19.284,10.278,51,12,0.548826,0.552885,0.5,6.72398,8.625,0.641026,
TT_25_0.25_48, 25, 14, 1.461,18.548,9.766,51,9,0.5,0.5,0.5,3.4957,5.85714,0.5,
TT_25_0.25_49, 25, 12, 0.778,10.748,4.031,51,9,0.5,0.5,0.5,7.66321,7.83333,1,
TT_25_0.50_0, 25, 14, 0.313,12.977,4.097,51,9,0.5,0.5,0.5,5.96717,8.92857,1,
TT_25_0.50_1, 25, 11, 1.394,18.867,6.794,51,8,0.5,0.5,0.5,7.87598,9.27273,1,
TT_25_0.50_2, 25, 12, 4.46,418.407,82.504,51,7,0.516973,0.517857,0.5,3.3187,5.58333,0.5,
TT_25_0.50_3, 25, 18, 1.6,26.423,16.157,51,11,0.48946,0.49,0.44,3.80071,5.16667,0.5,
TT_25_0.50_4, 25, 11, 1.413,96.19,31.123,51,6,0.49068,0.490909,0.466667,3.45861,3.72727,0.933333,
TT_25_0.50_5, 25, 5, 0.988,55.82,4.469,51,4,0.5,0.5,0.5,6.62891,6.8,1,
TT_25_0.50_6, 25, 7, 0.49,13.238,3.076,51,4,0.5,0.5,0.5,5.93439,6.14286,1,
TT_25_0.50_7, 25, 8, 1.618,44.707,13.537,51,7,0.5,0.5,0.5,16.2839,19.875,1,
TT_25_0.50_8, 25, 11, 0.227,8.391,3.355,51,8,0.494984,0.495215,0.473684,7.37535,11.6364,0.526316,
TT_25_0.50_9, 25, 7, 0.713,52.767,8.373,51,5,0.5,0.5,0.5,3.8614,5.14286,1,
TT_25_0.50_10, 25, 5, 1.752,300.294,22.171,51,4,0.5,0.5,0.5,7.11432,7.4,1,
TT_25_0.50_11, 25, 10, 1.42,118.403,61.42,51,5,0.5,0.5,0.5,4.96551,6.7,0.5,
TT_25_0.50_12, 25, 13, 3.182,157.468,51.651,51,10,0.500603,0.503942,0.437811,8.2655,12.4615,1,
TT_25_0.50_13, 25, 8, 0.27,17.773,4.245,51,6,0.5,0.5,0.5,6.80674,7.5,1,
TT_25_0.50_14, 25, 16, 0.863,63.828,25.981,51,9,0.5,0.5,0.5,4.27608,6.1875,1,
TT_25_0.50_15, 25, 10, 0.147,7.385,3.266,51,7,0.517709,0.518182,0.5,10.3622,10.5,1,
TT_25_0.50_16, 25, 11, 2.068,120.62,80.633,51,5,0.501633,0.501638,0.5,7.42754,8.86241,1,
TT_25_0.50_17, 25, 4, 0.322,7.684,1.046,51,2,0.5,0.5,0.5,4.74342,4.75,1,
TT_25_0.50_18, 25, 12, 1.231,14.755,7.547,51,7,0.490079,0.493939,0.425,4.87765,7.5,0.5,
TT_25_0.50_19, 25, 8, 1.62,44.95,14.726,51,6,0.5,0.5,0.5,6.06155,8.875,1,
TT_25_0.50_20, 25, 12, 0.503,16.938,4.713,51,8,0.528686,0.53125,0.5,2.63697,3.58333,0.5,
TT_25_0.50_21, 25, 7, 1.276,51.762,13.317,51,5,0.5,0.5,0.5,4.47611,5.71429,1,
TT_25_0.50_22, 25, 11, 1.205,24.058,8.811,51,7,0.5,0.5,0.5,5.19726,8.27273,0.5,
TT_25_0.50_23, 25, 9, 0.494,12.832,3.5,51,7,0.5,0.5,0.5,8.96281,9,1,
TT_25_0.50_24, 25, 8, 0.446,13.711,3.609,51,7,0.535381,0.5375,0.5,6.38569,12.875,0.6,
TT_25_0.50_25, 25, 12, 0.596,8.571,3.765,51,9,0.5,0.5,0.5,5.52605,12.3333,0.5,
TT_25_0.50_26, 25, 11, 1.413,30.493,8.753,51,8,0.536577,0.538961,0.5,8.22917,11.7273,1,
TT_25_0.50_27, 25, 6, 0.213,6.006,1.28,51,6,0.552941,0.552941,0.552941,27.7943,31.3333,1,
TT_25_0.50_28, 25, 10, 0.311,6.024,1.842,51,6,0.480989,0.481818,0.439394,6.47768,7.3,1,
TT_25_0.50_29, 25, 11, 2.879,506.731,255.333,51,8,0.482864,0.490648,0.364261,10.3902,15.8182,1,
TT_25_0.50_30, 25, 14, 0.312,15.956,6.269,51,10,0.497755,0.499258,0.439394,7.74018,10,1,
TT_25_0.50_31, 25, 14, 0.694,16.29,7.661,51,8,0.520466,0.522059,0.5,4.39244,8.64286,0.5,
TT_25_0.50_32, 25, 8, 0.142,6.298,1.773,51,2,0.5,0.5,0.5,4.54552,7.25,0.5,
TT_25_0.50_33, 25, 7, 0.147,10.012,1.962,51,6,0.5,0.5,0.5,20,20,1,
TT_25_0.50_34, 25, 16, 1.151,19.703,9.56,51,9,0.436285,0.441509,0.395631,4.60476,11.5625,0.395631,
TT_25_0.50_35, 25, 9, 2.838,1080.5,90.124,51,7,0.5,0.5,0.5,6.86829,8.66667,1,
TT_25_0.50_36, 25, 10, 0.284,5.923,1.728,51,7,0.517709,0.518182,0.5,3.36042,5.5,0.5,
TT_25_0.50_37, 25, 12, 1.978,22.631,13.967,51,9,0.514171,0.521505,0.419355,3.92724,6,0.666667,
TT_25_0.50_38, 25, 12, 0.164,9.579,3.725,51,9,0.50935,0.509615,0.5,6.96846,10.6667,0.538462,
TT_25_0.50_39, 25, 9, 0.51,15.527,5.981,51,8,0.511429,0.511494,0.5,17.1331,18.3333,1,
TT_25_0.50_40, 25, 10, 0.553,10.814,4.147,51,8,0.503752,0.503774,0.5,10.7809,11.1,1,
TT_25_0.50_41, 25, 3, 0.057,3.37,0.424,51,2,0.5,0.5,0.5,5,5,1,
TT_25_0.50_42, 25, 6, 0.663,16.49,3.269,51,4,0.5,0.5,0.5,2.2407,3.33333,0.5,
TT_25_0.50_43, 25, 11, 1.644,95.121,33.633,51,8,0.507987,0.508159,0.5,6.89503,11.4545,1,
TT_25_0.50_44, 25, 15, 1.348,230.126,41.171,51,10,0.546304,0.550725,0.5,5.12803,7,1,
TT_25_0.50_45, 25, 8, 0.185,7.044,1.73,51,5,0.5,0.5,0.5,4.74342,8.75,0.5,
TT_25_0.50_46, 25, 10, 0.357,18.09,5.416,51,6,0.5,0.5,0.5,3.37963,4.6,0.5,
TT_25_0.50_47, 25, 13, 2.566,33.164,11.825,51,11,0.512598,0.512734,0.5,13.5598,16.3077,1,
TT_25_0.50_48, 25, 5, 0.767,31.73,8.546,51,5,0.5,0.5,0.5,20,20,1,
TT_25_0.50_49, 25, 9, 0.875,29.47,11.037,51,6,0.523651,0.524353,0.5,6.24084,12.1111,0.5,
TT_30_0.05_0, 30, 25, 0.354,27.502,19.854,61,18,0.5,0.5,0.5,8.77109,12.44,0.5,
TT_30_0.05_1, 30, 24, 0.223,19.227,11.906,61,20,0.5,0.5,0.5,11.7663,14.875,0.5,
TT_30_0.05_2, 30, 27, 0.171,13.996,12.385,61,21,0.534757,0.540509,0.5,7.23189,8.59259,1,
TT_30_0.05_3, 30, 29, 0.173,19.038,9.179,61,22,0.523625,0.525862,0.5,5.17036,6.82759,0.625,
TT_30_0.05_4, 30, 27, 0.192,21.481,10.865,61,19,0.510232,0.511111,0.5,4.83577,5.92593,0.6,
TT_30_0.05_5, 30, 25, 0.275,29.892,14.068,61,18,0.51106,0.512,0.5,5.37392,7,0.6,
TT_30_0.05_6, 30, 24, 0.18,14.339,10.259,61,18,0.5,0.5,0.5,7.02454,8.75,0.5,
TT_30_0.05_7, 30, 29, 1.614,49.587,30.534,61,22,0.506725,0.512452,0.388889,7.16059,10.2759,0.731481,
TT_30_0.05_8, 30, 26, 0.141,10.241,7.077,61,20,0.511734,0.512327,0.5,6.22478,6.61538,1,
TT_30_0.05_9, 30, 23, 0.167,12.274,7.026,61,17,0.5,0.5,0.5,6.50829,7.34783,1,
TT_30_0.05_10, 30, 24, 0.212,18.927,13.242,61,18,0.5,0.5,0.5,8.50869,10.3333,1,
TT_30_0.05_11, 30, 27, 0.439,27.313,13.944,61,22,0.516026,0.516949,0.5,9.63526,11.8519,0.576271,
TT_30_0.05_12, 30, 26, 0.212,25.597,19.45,61,19,0.517205,0.518219,0.5,5.42804,7,0.578947,
TT_30_0.05_13, 30, 22, 0.299,21.198,12.133,61,18,0.5,0.5,0.5,12.5358,15,1,
TT_30_0.05_14, 30, 28, 1.891,34.159,20,61,21,0.52361,0.52793,0.5,6.9017,9,1,
TT_30_0.05_15, 30, 24, 0.221,14.517,9.81,61,18,0.49212,0.492424,0.454545,7.65635,8.45833,1,
TT_30_0.05_16, 30, 27, 0.197,15.384,10.355,61,19,0.5,0.5,0.5,5.79822,7.2963,1,
TT_30_0.05_17, 30, 24, 0.482,24.647,14.68,61,19,0.5,0.5,0.5,11.6779,16.875,1,
TT_30_0.05_18, 30, 29, 0.247,26.158,13.049,61,20,0.50952,0.510345,0.5,4.92634,8.62069,0.6,
TT_30_0.05_19, 30, 21, 0.145,11.93,6.316,61,17,0.5,0.5,0.5,9.00837,9.7619,1,
TT_30_0.05_20, 30, 28, 0.2,19.217,9.632,61,18,0.5,0.5,0.5,4.67377,8.64286,0.5,
TT_30_0.05_21, 30, 27, 1.381,40.886,24.983,61,21,0.525419,0.527778,0.5,6.22153,8.11111,0.625,
TT_30_0.05_22, 30, 28, 0.218,17.221,8.873,61,21,0.508834,0.509317,0.5,5.59354,9.17857,0.5,
TT_30_0.05_23, 30, 27, 0.148,11.54,10.766,61,20,0.518187,0.520202,0.5,5.15782,7.07407,0.5,
TT_30_0.05_24, 30, 25, 0.162,13.379,9.958,61,19,0.513545,0.514545,0.5,6.63559,8.04,0.590909,
TT_30_0.05_25, 30, 22, 0.316,12.455,4.914,61,18,0.516137,0.517045,0.5,8.11229,8.90909,1,
TT_30_0.05_26, 30, 28, 0.248,23.528,17.848,61,21,0.516654,0.517857,0.5,6.12007,8.07143,0.5625,
TT_30_0.05_27, 30, 27, 0.184,14.503,8.391,61,20,0.510232,0.511111,0.5,5.75439,7.59259,0.6,
TT_30_0.05_28, 30, 24, 0.189,13.108,7.608,61,18,0.5,0.5,0.5,6.79235,7.125,1,
TT_30_0.05_29, 30, 28, 0.275,24.25,12.83,61,21,0.5,0.5,0.5,7.72702,10.8929,0.5,
TT_30_0.05_30, 30, 25, 0.273,29.238,13.636,61,19,0.5,0.5,0.5,8.1601,10.36,0.5,
TT_30_0.05_31, 30, 25, 0.302,21.999,17.186,61,19,0.5,0.5,0.5,9.30836,11.72,1,
TT_30_0.05_32, 30, 25, 0.425,15.324,8.093,61,18,0.496607,0.496667,0.479167,5.85509,7.04,1,
TT_30_0.05_33, 30, 21, 0.141,8.784,4.434,61,16,0.5,0.5,0.5,5.57539,7.09524,1,
TT_30_0.05_34, 30, 28, 0.199,18.163,10.689,61,20,0.500966,0.502597,0.424242,4.95353,6.35714,0.6,
TT_30_0.05_35, 30, 23, 0.212,13.84,10.121,61,17,0.5,0.5,0.5,7.22954,10.1739,1,
TT_30_0.05_36, 30, 26, 0.169,13.945,9.497,61,19,0.5,0.5,0.5,6.19638,7.61538,1,
TT_30_0.05_37, 30, 28, 0.223,16.407,10.97,61,21,0.557771,0.565823,0.5,6.79116,9.71429,0.872197,
TT_30_0.05_38, 30, 24, 0.192,13.301,9.761,61,16,0.5,0.5,0.5,6.09321,7.08333,1,
TT_30_0.05_39, 30, 27, 0.257,18.792,9.252,61,21,0.512957,0.513717,0.5,8.73471,9.74074,1,
TT_30_0.05_40, 30, 26, 0.376,14.053,7.922,61,18,0.5,0.5,0.5,4.40451,5.88462,0.5,
TT_30_0.05_41, 30, 28, 0.198,14.991,12.925,61,21,0.508867,0.509236,0.5,5.90944,6.64286,0.551724,
TT_30_0.05_42, 30, 26, 0.261,18.741,11.263,61,19,0.511999,0.512821,0.5,6.12731,9.5,0.583333,
TT_30_0.05_43, 30, 25, 0.172,17.406,8.971,61,18,0.507466,0.507692,0.5,4.6513,5.64,0.538462,
TT_30_0.05_44, 30, 28, 0.734,21.93,12.581,61,22,0.513799,0.514144,0.5,8.01357,10.5357,0.539604,
TT_30_0.05_45, 30, 26, 0.346,15.426,6.951,61,19,0.511999,0.512821,0.5,5.28912,7.69231,0.583333,
TT_30_0.05_46, 30, 29, 0.291,21.632,16.22,61,21,0.516862,0.518286,0.5,7.07874,11.1724,0.606061,
TT_30_0.05_47, 30, 23, 0.424,16.127,7.56,61,17,0.5,0.5,0.5,5.26919,8.52174,0.5,
TT_30_0.05_48, 30, 26, 0.203,18.243,11.632,61,20,0.5,0.5,0.5,8.66894,8.80769,1,
TT_30_0.05_49, 30, 28, 0.169,14.457,9.656,61,20,0.5,0.5,0.5,5.9614,9.17857,1,
TT_30_0.25_0, 30, 21, 0.531,14.966,6.368,61,15,0.520977,0.52381,0.5,4.95178,9.66667,0.5,
TT_30_0.25_1, 30, 19, 0.909,50.816,24.437,61,13,0.477718,0.479532,0.434343,6.81839,10.3158,0.434343,
TT_30_0.25_2, 30, 19, 1.097,57.968,23.153,61,15,0.5,0.5,0.5,10.9661,14.4737,1,
TT_30_0.25_3, 30, 18, 0.293,11.06,4.972,61,13,0.524558,0.527778,0.5,4.28964,6.27778,0.5,
TT_30_0.25_4, 30, 22, 1.309,63.127,24.41,61,15,0.5,0.5,0.5,6.55668,10.3182,1,
TT_30_0.25_5, 30, 13, 0.623,23.881,8.07,61,11,0.5,0.5,0.5,15.5169,16.9231,1,
TT_30_0.25_6, 30, 15, 0.189,11.413,4.656,61,11,0.5,0.5,0.5,6.34201,10.1333,0.5,
TT_30_0.25_7, 30, 23, 0.912,41.579,20.547,61,17,0.545318,0.548566,0.5,7.67617,11.6957,0.624113,
TT_30_0.25_8, 30, 18, 0.174,10.618,6.005,61,13,0.5,0.5,0.5,6.85467,8.33333,1,
TT_30_0.25_9, 30, 13, 0.144,8.238,3.413,61,9,0.5,0.5,0.5,6.82701,11.3846,0.5,
TT_30_0.25_10, 30, 22, 1.453,147.366,56.092,61,16,0.515407,0.516234,0.5,5.88977,7.90909,0.571429,
TT_30_0.25_11, 30, 20, 4.376,61.184,44.625,61,16,0.475258,0.480952,0.380952,11.3271,13.95,1,
TT_30_0.25_12, 30, 18, 0.165,11.796,6.233,61,13,0.5,0.5,0.5,6.27672,8.33333,0.5,
TT_30_0.25_13, 30, 16, 0.264,14.426,6.466,61,12,0.5,0.5,0.5,8.90023,9.6875,1,
TT_30_0.25_14, 30, 15, 1.782,46.997,18.153,61,11,0.5,0.5,0.5,6.624,9.73333,0.5,
TT_30_0.25_15, 30, 15, 0.926,38.037,12.432,61,12,0.47699,0.477778,0.444444,8.85081,10,1,
TT_30_0.25_16, 30, 19, 4.141,98.938,24.97,61,14,0.5,0.5,0.5,7.44308,9,1,
TT_30_0.25_17, 30, 20, 0.225,16.86,7.01,61,15,0.465311,0.468033,0.393443,5.45194,8.55,0.393443,
TT_30_0.25_18, 30, 21, 2.448,50.905,21.534,61,15,0.504841,0.504983,0.5,7.63182,11.7143,1,
TT_30_0.25_19, 30, 19, 0.763,31.193,62.76,61,3,0.524653,0.530702,0.5,8.17541,11.7895,0.916667,
TT_30_0.25_20, 30, 23, 3.643,52.267,25.221,61,18,0.523104,0.524348,0.5,9.67985,13.8696,0.5,
TT_30_0.25_21, 30, 22, 0.727,28.039,11.511,61,16,0.5,0.5,0.5,5.87418,9.13636,1,
TT_30_0.25_22, 30, 16, 2.095,1445.03,224.795,61,12,0.5,0.5,0.5,6.4647,9.625,0.5,
TT_30_0.25_23, 30, 18, 0.252,19.506,7.771,61,14,0.5,0.5,0.5,9.3448,15.3889,0.5,
TT_30_0.25_24, 30, 20, 0.698,22.165,8.595,61,15,0.5,0.5,0.5,7.52226,13.1,0.5,
TT_30_0.25_25, 30, 20, 0.869,43.714,13.944,61,15,0.530472,0.532233,0.5,5.7973,7.25,0.548544,
TT_30_0.25_26, 30, 17, 0.223,14.203,5.175,61,13,0.5,0.5,0.5,10.678,15.1765,1,
TT_30_0.25_27, 30, 18, 0.751,24.75,12.868,61,14,0.5,0.5,0.5,9.83948,14.5556,1,
TT_30_0.25_28, 30, 20, 2.517,269.06,412.668,61,7,0.506253,0.506399,0.5,5.73199,7.6875,1,
TT_30_0.25_29, 30, 22, 1.883,102.168,89.759,61,15,0.525491,0.527273,0.5,6.10083,9.09091,0.6,
TT_30_0.25_30, 30, 21, 1.469,91.976,61.952,61,16,0.542897,0.55148,0.5,10.8928,13.3333,0.5,
TT_30_0.25_31, 30, 18, 0.54,20.881,11.659,61,12,0.5,0.5,0.5,4.90446,6.55556,0.5,
TT_30_0.25_32, 30, 17, 1.84,29.769,12.433,61,12,0.5,0.5,0.5,6.48216,9.64706,1,
TT_30_0.25_33, 30, 23, 0.605,62.98,196.184,61,15,0.541771,0.552174,0.5,5.92153,10.6348,0.85,
TT_30_0.25_34, 30, 17, 0.23,15.534,8.132,61,13,0.515701,0.516896,0.5,10.9788,13.0588,1,
TT_30_0.25_35, 30, 21, 0.365,21.335,9.769,61,15,0.494315,0.494505,0.461538,7.22601,8.04762,1,
TT_30_0.25_36, 30, 19, 1.513,30.661,18.814,61,14,0.512308,0.512889,0.5,7.94614,9.94737,1,
TT_30_0.25_37, 30, 19, 0.656,32.258,19.112,61,14,0.5,0.5,0.5,6.71329,9.94737,0.5,
TT_30_0.25_38, 30, 19, 1.22,26.329,8.689,61,14,0.509127,0.509868,0.5,12.9514,18.4211,1,
TT_30_0.25_39, 30, 17, 0.223,9.352,4.14,61,12,0.5,0.5,0.5,5.18319,6.11765,1,
TT_30_0.25_40, 30, 18, 0.359,15.28,5.599,61,13,0.5,0.5,0.5,7.15,9.33333,1,
TT_30_0.25_41, 30, 17, 0.22,12.533,4.475,61,11,0.518062,0.519152,0.5,5.79487,7.52941,1,
TT_30_0.25_42, 30, 18, 1.117,46.082,27.907,61,12,0.5,0.5,0.5,4.16525,6.16667,0.5,
TT_30_0.25_43, 30, 18, 1.83,39.194,15.845,61,13,0.5,0.5,0.5,6.87186,13.2222,0.5,
TT_30_0.25_44, 30, 19, 0.244,15.411,5.575,61,14,0.517106,0.517943,0.5,4.50981,6.63158,0.568182,
