Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
60-instance-34, 60, 32, 0.02,0.676,1.227,49,27,2.68225e-32,0.1875,0.0457143,
60-instance-35, 60, 20, 0.021,0.496,1.378,48,15,1.08618e-05,0.6,0.333333,
60-instance-36, 60, 35, 0.031,1.59,21.021,43,33,1.06548e-26,0.257143,0.108889,
60-instance-37, 60, 35, 0.04,1.2,1.514,41,25,1.08856e-26,0.2,0.132222,
60-instance-38, 60, 30, 0.025,1.104,3.823,46,22,1.32238e-13,0.433333,0.27,
60-instance-39, 60, 31, 0.031,0.735,2.542,44,23,2.83514e-18,0.387097,0.105854,
60-instance-40, 60, 31, 0.03,1.145,1.927,48,20,4.37285e-24,0.258065,0.0680488,
60-instance-41, 60, 23, 0.016,0.633,1.386,47,17,3.52167e-12,0.391304,0.111515,
60-instance-42, 60, 8, 0.003,0.128,0.631,60,8,0.343605,0.875,0.871111,
60-instance-43, 60, 33, 0.018,0.815,3.264,45,26,3.27951e-25,0.212121,0.0844186,
60-instance-44, 60, 29, 0.03,0.903,3.752,42,24,2.98158e-13,0.413793,0.275128,
60-instance-45, 60, 23, 0.034,1.722,8.31,50,20,2.75067e-13,0.304348,0.209091,
60-instance-46, 60, 24, 0.026,0.957,1.209,50,18,2.3849e-16,0.25,0.127059,
60-instance-47, 60, 16, 0.017,0.563,0.997,53,14,5.21388e-08,0.375,0.233846,
60-instance-48, 60, 30, 0.049,1.264,2.382,40,23,3.57837e-20,0.233333,0.18,
60-instance-49, 60, 36, 0.041,1.367,4.352,42,26,4.84917e-16,0.444444,0.258739,
60-instance-50, 60, 22, 0.027,0.984,1.001,51,14,1.03654e-12,0.318182,0.17875,
70-instance-1, 70, 32, 0.021,0.731,2.607,46,17,7.10976e-14,0.40625,0.266667,
70-instance-2, 70, 37, 0.03,1.199,2.855,49,23,3.96939e-22,0.351351,0.0865957,
70-instance-3, 70, 40, 0.039,1.404,5.392,44,24,1.80573e-17,0.425,0.256,
70-instance-4, 70, 28, 0.036,1.655,2.671,56,25,9.58912e-19,0.25,0.162105,
70-instance-5, 70, 30, 0.038,1.803,19.934,53,25,1.40455e-12,0.466667,0.205,
70-instance-6, 70, 34, 0.038,1.533,57.825,46,32,8.88552e-19,0.323529,0.123636,
70-instance-7, 70, 33, 0.03,0.963,13.883,48,27,2.89921e-16,0.393939,0.13814,
70-instance-8, 70, 24, 0.018,0.476,1.542,60,20,1.2093e-17,0.291667,0.0776471,
70-instance-9, 70, 43, 0.038,1.179,194.841,48,34,6.31325e-23,0.395349,0.105472,
70-instance-10, 70, 35, 0.033,1.39,105.163,44,28,3.13658e-15,0.428571,0.194444,
70-instance-11, 70, 21, 0.024,1.01,0.642,63,18,1.46342e-16,0.190476,0.155806,
70-instance-12, 70, 31, 0.033,1.48,3.602,52,23,1.07123e-14,0.451613,0.105854,
70-instance-13, 70, 30, 0.023,1.061,1.537,56,21,9.80831e-22,0.3,0.105,
70-instance-14, 70, 18, 0.028,1.113,1.003,62,14,1.54029e-09,0.388889,0.219286,
70-instance-15, 70, 45, 0.026,0.862,1.764,49,26,1.77061e-39,0.244444,0.0654545,
70-instance-16, 70, 23, 0.028,1.292,1.787,56,18,3.42407e-08,0.521739,0.264848,
70-instance-17, 70, 20, 0.041,1.034,0.687,57,11,2.97842e-08,0.45,0.313333,
70-instance-18, 70, 38, 0.032,1.244,7.623,49,30,3.66113e-25,0.236842,0.150417,
70-instance-19, 70, 28, 0.04,1.217,3.649,49,27,2.55816e-10,0.464286,0.397895,
70-instance-20, 70, 9, 0.029,1.532,0.304,68,8,3.03424e-07,0.222222,0.142105,
70-instance-21, 70, 27, 0.028,1.171,2.685,51,25,1.18987e-10,0.444444,0.35027,
70-instance-22, 70, 26, 0.018,0.921,1.242,61,22,2.99518e-23,0.192308,0.065,
70-instance-23, 70, 20, 0.027,1.406,1.283,61,15,2.8674e-11,0.3,0.22,
70-instance-24, 70, 35, 0.028,1.359,5.607,50,29,4.62067e-22,0.371429,0.07,
70-instance-25, 70, 34, 0.036,1.434,4.33,56,25,1.08527e-24,0.294118,0.0927273,
70-instance-26, 70, 37, 0.016,0.505,2.595,56,29,5.64608e-28,0.297297,0.0551064,
70-instance-27, 70, 32, 0.04,1.504,1.991,57,25,1.0481e-27,0.21875,0.0533333,
70-instance-28, 70, 24, 0.037,2.175,1.379,60,19,1.24815e-17,0.208333,0.175014,
70-instance-29, 70, 26, 0.038,2.226,4.048,54,21,2.10704e-11,0.423077,0.274444,
70-instance-30, 70, 33, 0.03,1.755,0.873,63,26,2.35793e-39,0.121212,0.0383721,
70-instance-31, 70, 39, 0.024,0.833,2.766,52,30,3.39977e-28,0.333333,0.0636735,
70-instance-32, 70, 32, 0.03,1.037,2.399,53,28,3.72845e-18,0.34375,0.205714,
70-instance-33, 70, 15, 0.03,1.473,1.804,62,14,5.7395e-08,0.333333,0.246,
70-instance-34, 70, 31, 0.024,1.112,1.261,61,19,3.59611e-31,0.129032,0.0756098,
70-instance-35, 70, 35, 0.025,0.972,2.327,52,27,1.61604e-23,0.285714,0.116667,
70-instance-36, 70, 36, 0.025,1.384,5.883,59,33,1.51842e-36,0.166667,0.0391304,
70-instance-37, 70, 39, 0.04,1.568,2.001,57,34,1.16893e-41,0.128205,0.0397959,
70-instance-38, 70, 29, 0.035,1.51,3.674,56,23,2.86659e-14,0.413793,0.118974,
70-instance-39, 70, 34, 0.023,1.207,2.15,51,23,1.30257e-27,0.205882,0.0927273,
70-instance-40, 70, 10, 0.023,1.104,0.193,64,6,8.5721e-05,0.4,0.33,
70-instance-41, 70, 19, 0.031,1.581,2.103,58,17,3.00672e-05,0.578947,0.497931,
70-instance-42, 70, 20, 0.031,1.1,0.989,58,15,2.8809e-07,0.5,0.333333,
70-instance-43, 70, 30, 0.03,1.519,1.475,55,22,2.88479e-22,0.2,0.165,
70-instance-44, 70, 35, 0.032,1.394,2.796,47,26,6.07192e-26,0.2,0.14,
70-instance-45, 70, 38, 0.031,1.406,3.99,48,20,5.66735e-24,0.315789,0.0870833,
70-instance-46, 70, 30, 0.032,1.436,161.818,49,24,3.01939e-09,0.533333,0.4125,
70-instance-47, 70, 31, 0.034,1.567,5.06,53,28,1.4081e-24,0.193548,0.105854,
70-instance-48, 70, 17, 0.019,0.788,1.008,60,15,1.56738e-08,0.352941,0.295926,
70-instance-49, 70, 31, 0.043,1.101,2.188,50,25,1.95757e-17,0.290323,0.272195,
70-instance-50, 70, 32, 0.051,1.402,16.311,46,31,2.59704e-14,0.40625,0.281905,
