Name, n, |M|, distribution
TT_15_0.50_27, 15, 5, -0.943,0,-66.442,0,-25.989,-50.199,-29.293,0,0,0,-2.253,-46.136,-5,0,-28.015,
TT_15_0.50_28, 15, 4, 0,0,0,-32.039,0,-0.518,-35.633,-4.268,-36.608,0,0,-6.499,-28.628,0,0,
TT_15_0.50_29, 15, 7, -2.063,-9.553,-8.294,-60.605,-47.282,-3.002,0,-15.243,-24.528,-0.044,0,-0.048,0,-4.462,0,
TT_15_0.50_30, 15, 8, -24.644,-17.054,-10.649,-64.342,0,0,-0.492,-69.622,-3.999,-8.584,-73.027,-14.675,0,-4.025,-5,
TT_15_0.50_31, 15, 2, -2.58,-2.988,-3.11,-12,0,-32.281,-4.532,-33.76,-3.646,-0.64,0,-45.759,0,-10.053,-48.254,
TT_15_0.50_32, 15, 3, -13.11,0,0,-41.978,-20.027,-0.047,0,0,-6.789,0,-9.572,-32.354,0,0,0,
TT_15_0.50_33, 15, 6, -3.194,0,0,0,0,-15.264,-15.762,0,0,-35.283,-3.483,0,0,-5.817,-17.292,
TT_15_0.50_34, 15, 3, -6.699,0,0,-2.948,-0.94,-2.687,-29.06,-3.817,-14.899,-46.869,0,-23.237,0,0,0,
TT_15_0.50_35, 15, 5, -25.968,-2,-26.032,-1.038,0,0,-35,-0.975,0,0,0,-4,0,-1,-0.987,
TT_15_0.50_36, 15, 6, 0,-41.267,0,0,0,0,-27.208,-2.545,-1.455,-19.993,0,-42.548,-9.996,0,-5.996,
TT_15_0.50_37, 15, 5, -38.518,-27.448,-6.548,0,0,0,0,0,-1.904,0,0,-12.286,-22.919,-14.56,0,
TT_15_0.50_38, 15, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TT_15_0.50_39, 15, 6, -20.403,-31.997,-42.579,0,0,-2.999,-6,-1,0,-1.98,-0.488,-3.99,-1.481,-5.53,-1.45,
TT_15_0.50_40, 15, 6, 0,-25.737,-49.513,-7.506,-27.943,0,-2.507,0,0,-14.813,0,0,0,0,0,
TT_15_0.50_41, 15, 4, -49.408,0,0,0,0,-4.338,0,-53.173,0,-5.661,-28.46,0,0,-4.994,0,
TT_15_0.50_42, 15, 2, 0,0,0,0,-50.352,-32.172,0,-33.314,0,-14.618,-5.572,-18.75,-5.215,0,-7.657,
TT_15_0.50_43, 15, 4, -27.656,0,-0.759,-52,-31.241,-24.373,-0.759,0,-2.281,-0.76,-0.475,-40.902,0,-26.542,-4.759,
TT_15_0.50_44, 15, 4, 0,-55.426,-11.091,-56.575,0,0,-4.73,0,0,-12.272,-1.725,-10.753,0,-37.07,-23.682,
TT_15_0.50_45, 15, 9, -13.34,-2,-3,-9.538,-16.958,-43.631,-2,-10.042,0,-46.451,0,-20.142,-0.512,0,-0.488,
TT_15_0.50_46, 15, 2, -2,-12.59,-1,0,0,-44,0,-2,0,0,-42.944,-15,-41.063,-9.41,0,
TT_15_0.50_47, 15, 4, 0,0,-25.534,0,0,0,-3.585,-31,0,-7.736,0,0,0,0,-25.145,
TT_15_0.50_48, 15, 2, 0,-31.045,0,0,0,-1.473,0,-2,-19,-49.793,0,-20.19,-5.999,-1.527,0,
TT_15_0.50_49, 15, 8, -2.56,-32.19,-12,0,-9.291,-63.03,-63.78,-0.482,0,-0.517,-11.093,-0.063,-19,0,0,
TT_20_0.05_0, 20, 16, -14.04,-90.17,-76.356,0,-6.521,-38.192,-34.958,-1.618,-0.682,-1.7,-37.91,-35.162,-17,-59,-76.644,-4.479,-14.96,-57,-36.778,-91.83,
TT_20_0.05_1, 20, 14, -62,-76.13,-31.53,0,-2.014,-6.961,-7.958,-19.944,0,-8.081,-1.986,0,-41.126,-41.874,-54,-79.87,-47,-20.864,-27.47,-21.192,
TT_20_0.05_2, 20, 17, -13.525,-111,-3.371,-1,-95.572,-65.04,-24.922,0,-66.688,-39.713,-37.126,-98.428,-1.96,-66.824,-25.078,-65.776,-68.672,-35.161,-4.669,-11.475,
TT_20_0.05_3, 20, 17, -18.47,-31.958,-63.264,-10,-6,-3.24,-61.92,-97,-78.347,-62.816,-11,-3.27,-47,-33.976,-1.498,-82.653,-0.744,-18.53,-36.066,-3.248,
TT_20_0.05_4, 20, 17, -16.7,-118,-16.345,-1.545,-2,-70.84,-14.36,-93.653,-16.595,-91.554,-94.572,-55,-36.52,-38.928,-40.27,-41.24,-40.042,-96.221,-71.16,-1.455,
TT_20_0.05_5, 20, 14, -8.045,-9.985,-5.97,-74,0,-29.99,-43.006,-1,0,-42.994,-62.203,0,-30.845,-60.762,-19.088,-31.165,-62.035,-17.984,0,-18.928,
TT_20_0.05_6, 20, 14, -46.176,-44.952,-75.901,-104.81,-44.328,-3.15,-22,-104.95,-2.919,-102.24,0,-15,-46.696,-15,-78.351,0,0,-78.748,-2.931,-45.848,
TT_20_0.05_7, 20, 16, -10.008,-16.445,-1,-2.446,-54.507,-75.152,-8.992,-77.848,-98,-34.952,0,-2.554,-56.493,-74.136,-36.216,-74.864,-20.555,-33.132,-36.7,-1,
TT_20_0.05_8, 20, 17, -8.025,-47.056,-71.185,-108.78,-110.86,-105.16,-106.17,0,-109.03,-20.657,0,-25.161,-24.182,-48.776,-49.192,-6.03,0,-74.815,-7.945,-47.976,
TT_20_0.05_9, 20, 17, -13.2,-61.944,0,-34.94,-84.97,-18.685,-81.03,-4.209,-3.304,-0.506,-15.485,-60.128,-3.013,-48,-63.928,-35.114,-0.968,-15.63,0,-33.946,
TT_20_0.05_10, 20, 14, 0,0,-85.01,-88.62,-91.29,-55.032,-1,-84.66,0,-31,-11.996,-83.42,-4,-21.465,-56.968,-40.493,-25.535,-42.507,-16.028,-15.976,
TT_20_0.05_11, 20, 11, 0,-50.848,-28,0,-73.027,-1,-25,-14.016,0,-71.82,-10.961,-49.104,0,-16.984,-91,-7.024,-72.153,-7.015,-35,-47.048,
TT_20_0.05_12, 20, 17, -0.507,-31.018,-14.092,-20.48,-2,-73.743,-31.982,-44.437,-61.224,-1.798,-58.776,-77.257,-43.563,-0.644,-92,-2.051,-22.52,-12.944,0,-13.964,
