Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean, arithmetic mean, minimum selection probability
60-instance-48, 60, 30, 0.04,0.941,1.518,40,27,0.219198,0.233333,0.152994,
60-instance-49, 60, 36, 0.037,1.11,2.112,42,34,0.372102,0.444444,0.183466,
60-instance-50, 60, 22, 0.023,0.692,0.68,51,19,0.282633,0.318182,0.124983,
70-instance-1, 70, 32, 0.024,0.67,1.785,46,24,0.373693,0.40625,0.153654,
70-instance-2, 70, 37, 0.035,1.222,2.69,49,32,0.232375,0.351351,0.0078398,
70-instance-3, 70, 40, 0.038,1.423,3.119,44,35,0.375133,0.425,0.172206,
70-instance-4, 70, 28, 0.039,1.557,1.874,54,26,0.217418,0.25,0.0735403,
70-instance-5, 70, 30, 0.038,1.84,2.545,53,27,0.38688,0.466667,0.107037,
70-instance-6, 70, 34, 0.039,1.492,2.799,46,32,0.284474,0.323529,0.049462,
70-instance-7, 70, 33, 0.027,0.818,1.526,48,27,0.329821,0.393939,0.0744723,
70-instance-8, 70, 24, 0.02,0.503,0.765,60,18,0,0.291667,0,
70-instance-9, 70, 43, 0.032,1.081,3.33,48,35,0.289332,0.395349,0.0316515,
70-instance-10, 70, 35, 0.032,1.249,2.25,44,29,0.374112,0.428571,0.08634,
70-instance-11, 70, 21, 0.024,1.007,0.627,63,20,0.175871,0.190476,0.139474,
70-instance-12, 70, 31, 0.041,1.401,2.372,52,24,0.314321,0.451613,0.0141899,
70-instance-13, 70, 30, 0.024,1.061,1.206,56,28,0.191371,0.3,0.0449261,
70-instance-14, 70, 18, 0.03,1.039,0.842,62,13,0.315569,0.388889,0.115385,
70-instance-15, 70, 45, 0.031,0.811,1.787,48,40,0.129157,0.244444,0.0171925,
70-instance-16, 70, 23, 0.024,1.23,1.297,56,19,0.465929,0.521739,0.205429,
70-instance-17, 70, 20, 0.025,1.023,1.026,57,13,0.400121,0.45,0.0769231,
70-instance-18, 70, 38, 0.033,1.359,2.741,49,33,0.214657,0.236842,0.0266934,
70-instance-19, 70, 28, 0.031,1.135,1.587,49,27,0.45229,0.464286,0.339677,
70-instance-20, 70, 9, 0.022,1.521,0.342,68,8,0,0.222222,0,
70-instance-21, 70, 27, 0.029,0.972,1.257,51,25,0.427143,0.444444,0.300779,
70-instance-22, 70, 26, 0.017,0.86,0.942,61,19,0,0.192308,0,
70-instance-23, 70, 20, 0.03,1.263,0.956,61,17,0.295257,0.3,0.272621,
70-instance-24, 70, 35, 0.029,1.344,2.514,50,29,0.20872,0.371429,0.00398175,
70-instance-25, 70, 34, 0.031,1.366,2.364,56,30,0.182161,0.294118,0.0356784,
70-instance-26, 70, 37, 0.014,0.5,1.347,56,29,0.158272,0.297297,0.00546156,
70-instance-27, 70, 32, 0.038,1.428,1.943,57,29,0,0.21875,0,
70-instance-28, 70, 24, 0.036,1.628,1.811,60,22,0.18768,0.208333,0.0722408,
70-instance-29, 70, 26, 0.039,2.081,2.948,54,22,0.37946,0.423077,0.169488,
70-instance-30, 70, 33, 0.032,1.643,1.546,63,29,0,0.121212,0,
70-instance-31, 70, 39, 0.027,0.826,1.583,52,35,0.174594,0.333333,0.0058823,
70-instance-32, 70, 32, 0.027,0.992,1.202,53,30,0.278734,0.34375,0.145903,
70-instance-33, 70, 15, 0.027,1.394,0.678,62,14,0.325319,0.333333,0.186364,
70-instance-34, 70, 31, 0.023,1.033,1.111,61,23,0,0.129032,0,
70-instance-35, 70, 35, 0.028,0.986,1.517,52,33,0.216479,0.285714,0.0737686,
70-instance-36, 70, 36, 0.021,1.294,1.375,59,34,0.0951458,0.166667,0.00652276,
70-instance-37, 70, 37, 0.037,1.518,1.844,57,33,0,0.135135,0,
70-instance-38, 70, 29, 0.033,1.481,1.848,56,23,0.323416,0.413793,0.0387053,
70-instance-39, 70, 34, 0.026,1.168,1.933,51,32,0.154009,0.205882,0.0426893,
70-instance-40, 70, 10, 0.021,1.085,0.406,64,5,0.387436,0.4,0.333333,
70-instance-41, 70, 19, 0.025,1.554,0.896,58,17,0.574039,0.578947,0.363957,
70-instance-42, 70, 20, 0.033,1.071,0.842,58,15,0.451111,0.5,0.149896,
70-instance-43, 70, 30, 0.029,1.395,1.43,55,29,0.190406,0.2,0.139404,
70-instance-44, 70, 35, 0.038,1.305,2.43,47,32,0.17778,0.2,0.0828127,
70-instance-45, 70, 38, 0.033,1.26,2.943,48,25,0.221567,0.315789,0.0115298,
70-instance-46, 70, 30, 0.039,1.421,2.417,49,24,0.513995,0.533333,0.288964,
70-instance-47, 70, 31, 0.033,1.602,2.036,53,28,0.165477,0.193548,0.0546568,
70-instance-48, 70, 17, 0.028,0.845,0.573,60,16,0.342339,0.352941,0.221447,
70-instance-49, 70, 31, 0.042,1.328,1.729,50,30,0.287831,0.290323,0.226761,
70-instance-50, 70, 32, 0.038,1.39,2.02,46,31,0.3734,0.40625,0.218755,
