Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_25_0.25_39, 25, 13, 0.152,5.984,1141.85,51,1000,0.545029,0.550379,0.478667,3.85093,6.53846,0.498,
TT_25_0.25_40, 25, 17, 0.329,33.689,2384.79,51,1000,0.531793,0.559115,0.236511,5.35008,7.76471,0.838,
TT_25_0.25_41, 25, 16, 0.193,9.549,2162.72,51,1000,0.508369,0.514423,0.392462,6.47879,9.75,0.65,
TT_25_0.25_42, 25, 14, 0.455,13.632,1779,51,1000,0.540372,0.545584,0.482667,10.5582,12.1429,1,
TT_25_0.25_43, 25, 11, 0.146,5.995,1254.87,51,1000,0.499816,0.5,0.478,12.0278,12.2727,1,
TT_25_0.25_44, 25, 15, 0.276,19.442,2399.49,51,1000,0.499792,0.5,0.479,12.5266,16.8,1,
TT_25_0.25_45, 25, 16, 0.507,32.892,2884.39,51,1000,0.526408,0.529954,0.476,7.26373,9.375,0.699,
TT_25_0.25_46, 25, 20, 0.997,16.926,2572.25,51,1000,0.557538,0.5807,0.282545,6.28245,7.3,0.793,
TT_25_0.25_47, 25, 16, 0.643,18.37,2273.15,51,1000,0.524823,0.531958,0.331,6.42991,8.625,0.331,
TT_25_0.25_48, 25, 14, 1.021,14.774,1930.99,51,1000,0.499836,0.5,0.479,3.49455,5.85714,0.485,
TT_25_0.25_49, 25, 12, 0.653,9.072,1239.95,51,1000,0.499939,0.5,0.484,7.66227,7.83333,1,
TT_25_0.50_0, 25, 14, 0.29,10.369,1857.06,51,1000,0.499757,0.5,0.47,5.96427,8.92857,0.98,
TT_25_0.50_1, 25, 11, 1.111,15.035,2056.63,51,1000,0.499928,0.5,0.489,7.87484,9.27273,1,
TT_25_0.50_2, 25, 12, 3.731,322.346,12630.3,51,1000,0.520428,0.522389,0.469,3.34088,5.58333,0.483,
TT_25_0.50_3, 25, 18, 1.687,23.479,3167.46,51,1000,0.487921,0.492306,0.308,3.78876,5.16667,0.667,
TT_25_0.50_4, 25, 11, 1.034,87.994,6105.87,51,1000,0.490314,0.494909,0.328,3.45604,3.72727,0.996,
TT_25_0.50_5, 25, 5, 0.976,41.63,1293.68,51,1000,0.499928,0.5,0.487,6.62795,6.8,1,
TT_25_0.50_6, 25, 7, 0.455,10.861,1544.74,51,1000,0.499943,0.5,0.489,5.93372,6.14286,1,
TT_25_0.50_7, 25, 8, 1.395,39.683,2414.12,51,1000,0.499954,0.5,0.491,16.2824,19.875,1,
TT_25_0.50_8, 25, 11, 0.225,8.904,1514.61,51,1000,0.503082,0.517198,0.265,7.49602,11.6364,0.735,
TT_25_0.50_9, 25, 7, 0.567,42.126,3169.7,51,1000,0.499897,0.5,0.485,3.8606,5.14286,0.97,
TT_25_0.50_10, 25, 5, 1.65,278.592,8917,51,1000,0.499898,0.5,0.485,7.11287,7.4,1,
TT_25_0.50_11, 25, 10, 1.108,103.755,7739.68,51,1000,0.527368,0.53672,0.3812,5.2373,6.7,0.762,
